# real and imag parts of the whitening filter for caltech 40m detector
# data format:  f (Hz)  re(W(f)) im(W(f)) (both in units of rHz/strain)
#
1.234757e+02	-6.735091e+15	6.970222e+16
1.237769e+02	-7.825425e+15	7.059539e+16
1.240780e+02	-8.934361e+15	7.147608e+16
1.243792e+02	-1.006115e+16	7.234243e+16
1.246804e+02	-1.120511e+16	7.319266e+16
1.249815e+02	-1.236546e+16	7.402492e+16
1.252827e+02	-1.354140e+16	7.483725e+16
1.255838e+02	-1.473221e+16	7.562776e+16
1.258850e+02	-1.593704e+16	7.639449e+16
1.261862e+02	-1.715512e+16	7.713552e+16
1.264873e+02	-1.838662e+16	7.785032e+16
1.267885e+02	-1.963229e+16	7.853937e+16
1.270896e+02	-2.089290e+16	7.920312e+16
1.273908e+02	-2.216933e+16	7.984214e+16
1.276920e+02	-2.346240e+16	8.045694e+16
1.279931e+02	-2.477293e+16	8.104807e+16
1.282943e+02	-2.610179e+16	8.161609e+16
1.285954e+02	-2.744981e+16	8.216158e+16
1.288966e+02	-2.881798e+16	8.268513e+16
1.291978e+02	-3.020716e+16	8.318738e+16
1.294989e+02	-3.161826e+16	8.366894e+16
1.298001e+02	-3.305222e+16	8.413044e+16
1.301013e+02	-3.451000e+16	8.457257e+16
1.304024e+02	-3.599245e+16	8.499596e+16
1.307036e+02	-3.750073e+16	8.540135e+16
1.310047e+02	-3.903575e+16	8.578945e+16
1.313059e+02	-4.059851e+16	8.616095e+16
1.316071e+02	-4.219005e+16	8.651663e+16
1.319082e+02	-4.381137e+16	8.685723e+16
1.322094e+02	-4.546358e+16	8.718353e+16
1.325105e+02	-4.714731e+16	8.749614e+16
1.328117e+02	-4.886159e+16	8.779469e+16
1.331129e+02	-5.060449e+16	8.807842e+16
1.334140e+02	-5.237410e+16	8.834652e+16
1.337152e+02	-5.416846e+16	8.859818e+16
1.340163e+02	-5.598559e+16	8.883260e+16
1.343175e+02	-5.782337e+16	8.904894e+16
1.346187e+02	-5.967994e+16	8.924640e+16
1.349198e+02	-6.155309e+16	8.942411e+16
1.352210e+02	-6.344069e+16	8.958120e+16
1.355221e+02	-6.534055e+16	8.971682e+16
1.358233e+02	-6.725046e+16	8.983008e+16
1.361245e+02	-6.916807e+16	8.992007e+16
1.364256e+02	-7.109126e+16	8.998593e+16
1.367268e+02	-7.301761e+16	9.002668e+16
1.370279e+02	-7.494474e+16	9.004144e+16
1.373291e+02	-7.687022e+16	9.002922e+16
1.376303e+02	-7.879160e+16	8.998912e+16
1.379314e+02	-8.070637e+16	8.992011e+16
1.382326e+02	-8.261189e+16	8.982128e+16
1.385337e+02	-8.450578e+16	8.969158e+16
1.388349e+02	-8.638621e+16	8.953024e+16
1.391361e+02	-8.825412e+16	8.933711e+16
1.394372e+02	-9.011090e+16	8.911218e+16
1.397384e+02	-9.195793e+16	8.885537e+16
